image_path,au_vector
/content/drive/MyDrive/AffectNet/Train/contempt/image_000052.jpg,"[0.82, 0.11, 0.0, 0.18, 0.18, 0.68, 0.0, 0.63, 0.46, 0.29, 0.01, 0.26, 0.0, 0.01, 1.33, 1.37, 0.35, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000053.jpg,"[1.47, 0.64, 0.0, 0.58, 0.31, 0.69, 0.0, 0.99, 0.6, 0.58, 0.01, 0.28, 0.0, 0.04, 1.67, 1.18, 0.35, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000054.jpg,"[1.55, 0.64, 0.0, 0.69, 0.13, 0.15, 0.0, 0.5, 0.15, 0.57, 0.01, 0.49, 0.0, 0.04, 1.88, 1.61, 0.14, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000055.jpg,"[0.96, 0.53, 0.07, 0.53, 0.32, 0.35, 0.51, 0.65, 0.28, 1.08, 0.58, 0.31, 0.08, 0.04, 1.02, 1.02, 0.25, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000056.jpg,"[0.31, 0.0, 0.25, 0.13, 0.22, 1.04, 0.51, 0.47, 0.77, 0.8, 0.93, 1.1, 0.09, 0.23, 1.06, 1.12, 0.25, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000057.jpg,"[0.66, 0.25, 0.25, 0.14, 0.22, 1.04, 0.51, 0.47, 0.94, 0.7, 0.93, 0.89, 0.09, 0.23, 0.63, 0.4, 0.24, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000058.jpg,"[1.03, 0.64, 0.17, 0.12, 0.15, 0.84, 0.04, 0.32, 0.91, 0.56, 0.74, 1.28, 0.0, 0.23, 0.74, 0.4, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000059.jpg,"[1.16, 0.64, 0.11, 0.12, 0.14, 0.0, 0.04, 0.26, 0.36, 1.01, 0.59, 0.48, 0.06, 0.0, 0.64, 0.11, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000060.jpg,"[0.5, 0.39, 0.11, 0.0, 0.14, 0.04, 0.04, 0.37, 0.28, 1.14, 0.96, 0.48, 0.06, 0.0, 0.39, 0.18, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000061.jpg,"[0.12, 0.0, 0.11, 0.0, 0.02, 0.04, 0.0, 0.22, 0.18, 0.76, 0.73, 0.58, 0.06, 0.15, 0.28, 0.2, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000062.jpg,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.11, 0.13, 0.31, 0.53, 0.5, 0.0, 0.15, 0.14, 0.2, 0.38, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000063.jpg,"[0.35, 0.0, 0.38, 0.0, 0.2, 0.51, 0.0, 0.11, 0.47, 0.31, 0.15, 0.5, 0.0, 0.15, 0.32, 0.02, 0.38, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000064.jpg,"[0.49, 0.0, 0.99, 0.0, 0.71, 0.87, 0.29, 0.84, 0.99, 1.13, 0.32, 1.06, 0.06, 0.37, 0.32, 0.08, 0.38, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000065.jpg,"[0.49, 0.0, 1.14, 0.0, 0.81, 1.18, 0.29, 0.9, 1.45, 1.21, 0.48, 1.68, 0.06, 0.43, 0.18, 0.42, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000066.jpg,"[0.21, 0.0, 0.76, 0.0, 0.61, 0.67, 0.29, 0.79, 1.22, 0.9, 0.48, 1.68, 0.06, 0.43, 0.42, 0.42, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000067.jpg,"[0.26, 0.0, 0.15, 0.06, 0.1, 0.31, 0.02, 0.34, 1.03, 0.32, 0.21, 1.06, 0.0, 0.59, 0.53, 0.65, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000068.jpg,"[0.26, 0.0, 0.0, 0.06, 0.0, 0.0, 0.02, 0.29, 0.57, 0.24, 0.29, 0.69, 0.44, 0.54, 0.78, 0.73, 0.03, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000069.jpg,"[0.19, 0.0, 0.0, 0.06, 0.23, 0.4, 0.02, 0.6, 0.88, 0.61, 0.39, 1.52, 0.44, 0.54, 0.52, 0.72, 0.03, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000070.jpg,"[0.94, 0.34, 0.19, 0.0, 0.23, 0.4, 0.0, 0.32, 0.94, 0.37, 0.37, 1.53, 0.59, 0.0, 0.73, 0.84, 0.03, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000071.jpg,"[1.66, 0.69, 0.34, 0.0, 0.23, 0.4, 0.0, 0.42, 1.13, 0.37, 0.45, 1.34, 0.3, 0.11, 0.6, 0.44, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000072.jpg,"[1.66, 0.73, 0.34, 0.1, 0.41, 0.07, 0.0, 0.12, 1.17, 0.21, 0.37, 0.6, 0.3, 0.11, 1.16, 0.56, 0.04, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000073.jpg,"[0.8, 0.39, 0.15, 0.1, 0.41, 0.07, 0.0, 0.12, 1.03, 0.3, 0.33, 0.64, 0.42, 0.11, 0.95, 0.51, 0.04, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000074.jpg,"[0.08, 0.03, 0.21, 0.1, 0.83, 0.34, 0.28, 0.13, 0.89, 0.52, 0.02, 1.01, 0.28, 0.0, 0.83, 0.51, 0.04, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000075.jpg,"[0.08, 0.0, 0.21, 0.0, 0.63, 0.26, 0.28, 0.75, 0.95, 1.11, 0.0, 1.26, 0.45, 0.0, 0.36, 0.39, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000076.jpg,"[0.04, 0.0, 0.21, 0.36, 0.63, 0.26, 0.28, 0.75, 0.7, 1.13, 0.0, 0.78, 0.18, 0.0, 0.5, 0.31, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000077.jpg,"[0.04, 0.0, 0.15, 0.36, 0.45, 0.69, 0.0, 0.77, 1.01, 1.49, 0.25, 0.78, 0.16, 0.2, 0.5, 0.81, 0.02, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000078.jpg,"[0.21, 0.0, 0.15, 0.36, 0.23, 0.71, 0.0, 0.16, 0.41, 0.68, 0.25, 0.61, 0.0, 0.2, 0.6, 0.95, 0.02, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000079.jpg,"[0.16, 0.0, 0.46, 0.0, 0.28, 0.93, 0.0, 0.35, 0.61, 1.25, 0.42, 0.6, 0.18, 0.2, 0.45, 1.33, 0.06, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000080.jpg,"[0.16, 0.0, 0.31, 0.0, 0.37, 0.59, 0.03, 0.34, 0.51, 0.68, 0.77, 1.23, 0.18, 0.0, 0.45, 0.99, 0.06, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000081.jpg,"[0.15, 0.0, 0.53, 0.17, 0.37, 0.58, 0.03, 0.53, 0.58, 0.73, 1.21, 1.42, 0.18, 0.0, 0.67, 1.08, 0.06, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000082.jpg,"[0.52, 0.0, 0.43, 0.17, 0.53, 1.49, 0.03, 0.34, 0.52, 0.06, 1.04, 2.13, 0.48, 0.11, 0.56, 0.48, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000083.jpg,"[0.52, 0.0, 1.04, 0.17, 0.5, 1.68, 0.0, 0.47, 0.53, 0.55, 0.43, 1.59, 0.56, 0.47, 0.56, 0.32, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000084.jpg,"[0.37, 0.0, 0.83, 0.0, 0.58, 1.8, 0.01, 0.26, 0.61, 0.56, 0.0, 1.43, 0.56, 0.47, 0.49, 0.19, 0.19, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000085.jpg,"[0.27, 0.0, 0.62, 0.0, 0.45, 0.7, 0.01, 0.29, 0.91, 0.81, 0.0, 0.72, 0.08, 0.36, 0.56, 0.23, 0.19, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000086.jpg,"[0.62, 0.69, 0.18, 0.0, 0.64, 0.94, 0.01, 0.02, 0.94, 0.43, 0.0, 0.39, 0.0, 0.0, 0.56, 0.23, 0.19, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000087.jpg,"[0.62, 0.69, 0.22, 0.0, 0.56, 0.81, 0.0, 0.02, 1.14, 0.53, 0.0, 0.42, 0.0, 0.0, 0.25, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000088.jpg,"[0.35, 0.69, 0.28, 0.0, 0.48, 1.07, 0.0, 0.2, 0.7, 0.28, 0.0, 0.46, 0.0, 0.0, 0.36, 0.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000089.jpg,"[0.18, 0.0, 0.11, 0.11, 0.1, 0.5, 0.0, 0.33, 0.42, 0.16, 0.0, 0.58, 0.0, 0.0, 0.45, 0.54, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000090.jpg,"[0.18, 0.0, 0.07, 0.11, 0.1, 0.5, 0.0, 0.33, 0.07, 0.0, 0.0, 0.75, 0.3, 0.11, 0.27, 1.19, 0.2, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000091.jpg,"[0.18, 0.0, 0.0, 0.11, 0.41, 1.13, 0.12, 0.12, 0.39, 0.0, 0.0, 0.86, 0.48, 0.11, 0.39, 1.55, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000092.jpg,"[0.0, 0.0, 0.0, 0.21, 0.31, 0.93, 0.12, 0.0, 0.32, 0.0, 0.0, 0.75, 0.48, 0.11, 0.89, 1.96, 0.05, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000093.jpg,"[0.19, 0.0, 0.27, 0.21, 0.37, 1.12, 0.15, 0.07, 0.47, 0.04, 0.11, 0.44, 0.18, 0.37, 1.37, 1.55, 0.05, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000094.jpg,"[0.42, 0.04, 0.7, 0.21, 0.06, 0.19, 0.28, 0.61, 0.16, 0.05, 0.79, 1.0, 0.28, 0.94, 1.28, 1.03, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000095.jpg,"[0.78, 0.04, 0.7, 0.0, 0.06, 0.38, 0.28, 0.7, 0.16, 0.05, 1.13, 1.66, 0.33, 0.94, 0.71, 0.31, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000096.jpg,"[0.62, 0.04, 0.56, 0.21, 0.28, 0.25, 0.47, 1.14, 0.41, 0.29, 1.82, 1.98, 0.86, 0.65, 0.42, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000097.jpg,"[0.39, 0.0, 0.26, 0.21, 0.39, 0.87, 0.44, 0.6, 0.53, 0.77, 2.1, 1.37, 0.64, 0.69, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000098.jpg,"[0.03, 0.0, 0.26, 0.21, 0.6, 0.83, 0.44, 0.51, 1.08, 1.32, 1.76, 0.78, 0.58, 1.16, 0.53, 0.06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000099.jpg,"[0.0, 0.0, 0.28, 0.0, 0.32, 0.94, 0.27, 0.0, 0.67, 1.04, 0.97, 1.04, 0.3, 1.1, 0.8, 0.55, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000100.jpg,"[0.0, 0.0, 0.15, 0.0, 0.33, 0.31, 0.1, 0.0, 0.9, 0.59, 0.0, 1.23, 0.48, 0.49, 1.21, 1.61, 0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000101.jpg,"[0.0, 0.0, 0.15, 0.0, 0.48, 0.17, 0.13, 0.22, 1.09, 0.91, 0.0, 0.98, 0.48, 0.02, 1.9, 2.14, 0.54, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000102.jpg,"[0.0, 0.0, 0.03, 0.0, 0.75, 0.0, 0.16, 1.0, 1.63, 1.28, 0.48, 1.39, 0.44, 0.16, 1.8, 1.78, 0.04, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000103.jpg,"[0.05, 0.0, 0.23, 0.0, 0.62, 0.0, 0.11, 1.0, 1.28, 1.24, 0.85, 1.1, 0.2, 0.16, 1.58, 1.06, 0.04, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000104.jpg,"[0.05, 0.0, 0.23, 0.02, 0.27, 0.0, 0.08, 0.85, 0.65, 0.37, 0.85, 1.1, 0.2, 0.16, 0.8, 0.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000105.jpg,"[0.05, 0.04, 0.54, 0.02, 0.32, 0.41, 0.15, 0.07, 0.3, 0.08, 0.37, 0.42, 0.62, 0.0, 0.76, 1.05, 0.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000106.jpg,"[0.0, 0.04, 0.34, 0.02, 0.32, 0.8, 0.15, 0.07, 0.39, 0.08, 0.0, 0.55, 0.62, 0.0, 0.59, 1.12, 0.68, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000107.jpg,"[0.08, 0.04, 0.34, 0.0, 0.52, 1.11, 0.15, 0.0, 0.43, 0.14, 0.06, 0.72, 0.74, 0.0, 0.86, 1.21, 0.68, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000108.jpg,"[0.58, 0.71, 0.0, 0.16, 0.2, 0.71, 0.0, 0.03, 0.37, 0.26, 0.06, 0.49, 0.13, 0.04, 0.73, 1.06, 0.37, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000109.jpg,"[0.58, 0.71, 0.0, 0.16, 0.2, 0.75, 0.0, 0.03, 0.38, 0.64, 0.06, 0.41, 0.13, 0.04, 0.85, 0.95, 0.31, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000110.jpg,"[0.75, 0.81, 0.0, 0.6, 0.0, 0.43, 0.0, 0.03, 0.23, 0.67, 0.52, 0.62, 0.52, 0.04, 0.56, 0.86, 0.31, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000111.jpg,"[0.25, 0.1, 0.01, 0.44, 0.35, 0.74, 0.0, 0.0, 0.67, 0.61, 0.56, 0.66, 0.51, 0.0, 0.64, 0.95, 0.72, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000112.jpg,"[0.25, 0.1, 0.09, 0.44, 0.84, 0.99, 0.09, 0.42, 1.18, 0.28, 0.63, 0.69, 0.72, 0.0, 0.77, 0.77, 0.62, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000113.jpg,"[0.0, 0.0, 0.09, 0.0, 0.84, 1.37, 0.09, 0.42, 1.33, 0.3, 0.26, 0.43, 0.21, 0.0, 1.3, 1.34, 0.91, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000114.jpg,"[0.0, 0.0, 0.08, 0.0, 0.57, 1.29, 0.09, 0.42, 0.88, 0.17, 0.68, 0.51, 0.21, 0.27, 1.02, 0.69, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000115.jpg,"[0.0, 0.0, 0.28, 0.39, 0.09, 0.61, 0.0, 0.68, 0.28, 0.39, 0.63, 0.93, 0.0, 0.35, 0.68, 1.17, 0.28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
/content/drive/MyDrive/AffectNet/Train/contempt/image_000116.jpg,"[0.0, 0.01, 0.28, 0.39, 0.09, 0.24, 0.0, 0.68, 0.13, 0.28, 0.49, 0.81, 0.21, 0.35, 0.12, 0.65, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
